transaction_id,customer_id,amount,time,location,device,is_fraud
8120,1083,4168,1,Mutare,Web,0
8121,1083,3141,3,Unknown,ATM,1
8122,1083,1170,18,Unknown,Web,0
8123,1084,1395,0,Masvingo,ATM,0
8124,1084,4305,17,Harare,Web,0
8125,1084,4029,6,Bulawayo,Mobile,0
8126,1084,4769,20,Gweru,Web,0
8127,1084,1100,15,Masvingo,Mobile,0
8128,1084,1697,0,Mutare,Mobile,0
8129,1085,3112,6,Masvingo,Web,0
8130,1085,2261,1,Harare,ATM,0
8131,1085,2334,18,Unknown,Web,1
8132,1085,2285,14,Mutare,ATM,0
8133,1085,836,0,Harare,ATM,0
8134,1086,4533,11,Gweru,Web,0
8135,1086,3347,19,Harare,Mobile,0
8136,1086,110,15,Bulawayo,Web,0
8137,1086,2568,3,Masvingo,ATM,0
8138,1086,846,15,Masvingo,Web,0
8139,1086,4843,10,Bulawayo,Web,0
8140,1086,2674,16,Mutare,ATM,0
8141,1086,1385,13,Masvingo,Mobile,0
8142,1086,1106,12,Masvingo,ATM,0
8143,1087,4556,13,Masvingo,ATM,0
8144,1087,733,15,Bulawayo,Web,0
8145,1087,2587,20,Gweru,ATM,0
8146,1087,1509,6,Masvingo,Mobile,0
8147,1087,3647,9,Unknown,ATM,1
8148,1087,149,9,Gweru,Web,0
8149,1087,3925,10,Mutare,Mobile,0
8150,1087,2409,4,Unknown,ATM,1
8151,1087,3794,23,Masvingo,ATM,0
8152,1087,2911,19,Mutare,ATM,0
8153,1088,2696,21,Harare,Web,0
8154,1088,3603,17,Bulawayo,Web,0
8155,1088,220,21,Mutare,ATM,0
8156,1088,927,8,Masvingo,ATM,0
8157,1088,4671,20,Masvingo,Mobile,0
8158,1088,333,19,Masvingo,Web,0
8159,1088,595,9,Mutare,Web,0
8160,1088,1972,20,Gweru,Mobile,0
8161,1089,3444,7,Mutare,ATM,0
8162,1089,4136,3,Unknown,Web,1
8163,1089,265,17,Gweru,Web,0
8164,1089,4496,3,Mutare,Mobile,0
8165,1089,1116,12,Mutare,Mobile,0
8166,1089,4208,13,Harare,Web,0
8167,1089,132,6,Bulawayo,ATM,0
8168,1090,3495,5,Masvingo,ATM,0
8169,1090,3153,0,Masvingo,Web,0
8170,1090,1905,19,Bulawayo,ATM,0
8171,1090,863,3,Masvingo,ATM,0
8172,1090,297,9,Mutare,ATM,0
8173,1091,777,16,Masvingo,Web,0
8174,1091,2813,6,Mutare,ATM,0
8175,1091,551,7,Unknown,Mobile,0
8176,1091,4223,2,Unknown,Mobile,1
8177,1091,2700,19,Mutare,ATM,0
8178,1092,1968,23,Bulawayo,ATM,0
8179,1092,2960,4,Masvingo,Web,0
8180,1092,4119,3,Mutare,Mobile,0
8181,1092,454,8,Harare,Web,0
8182,1092,3464,4,Unknown,Web,1
8183,1092,230,21,Masvingo,Mobile,0
8184,1092,2286,23,Gweru,Mobile,0
8185,1092,2288,0,Gweru,Web,0
8186,1092,3306,4,Unknown,Web,1
8187,1093,3231,11,Gweru,ATM,0
8188,1093,1553,9,Bulawayo,Mobile,0
8189,1093,652,7,Masvingo,ATM,0
8190,1093,1273,15,Masvingo,Mobile,0
8191,1093,358,17,Masvingo,ATM,0
8192,1093,4903,14,Mutare,Web,0
8193,1093,29,5,Masvingo,ATM,0
8194,1093,1449,22,Bulawayo,Mobile,0
8195,1093,719,13,Masvingo,Mobile,0
8196,1093,3981,18,Bulawayo,ATM,0
8197,1094,641,13,Mutare,Web,0
8198,1094,2149,10,Unknown,Mobile,1
8199,1094,983,5,Bulawayo,Web,0
8200,1094,2251,8,Bulawayo,ATM,0
8201,1094,2480,22,Masvingo,Web,0
8202,1094,516,14,Bulawayo,Mobile,0
8203,1095,4336,22,Unknown,Mobile,1
8204,1095,4563,11,Bulawayo,Mobile,0
8205,1095,1056,6,Harare,ATM,0
8206,1095,3061,17,Masvingo,ATM,0
8207,1095,1915,0,Mutare,Web,0
8208,1095,3735,9,Unknown,Web,1
8209,1095,398,0,Gweru,Mobile,0
8210,1096,3930,2,Unknown,Web,1
8211,1096,3633,8,Bulawayo,Mobile,0
8212,1096,3402,2,Gweru,ATM,0
8213,1096,3738,11,Bulawayo,Web,0
8214,1096,2787,13,Mutare,ATM,0
8215,1097,1178,10,Harare,ATM,0
8216,1097,1115,7,Unknown,Web,0
8217,1097,1853,0,Harare,Mobile,0
8218,1097,261,6,Masvingo,ATM,0
8219,1097,4702,23,Bulawayo,Web,0
8220,1098,2681,8,Mutare,Mobile,0
8221,1098,4796,11,Unknown,ATM,1
8222,1098,1017,4,Mutare,ATM,0
8223,1098,3164,15,Masvingo,ATM,0
8224,1098,1494,12,Harare,Mobile,0
8225,1098,2952,19,Mutare,Mobile,0
8226,1098,4774,20,Harare,Web,0
8227,1098,1385,4,Masvingo,Mobile,0
8228,1099,379,11,Unknown,Web,0
8229,1099,3645,0,Mutare,Web,0
8230,1099,3707,19,Masvingo,Mobile,0
8231,1099,1177,12,Masvingo,Mobile,0
8232,1099,3833,6,Gweru,Web,0
8233,1099,1655,17,Harare,ATM,0
8234,1100,2668,4,Mutare,Web,0
8235,1100,255,17,Mutare,Mobile,0
8236,1100,2223,15,Mutare,Web,0
8237,1100,2453,1,Masvingo,Web,0
8238,1100,415,16,Bulawayo,ATM,0
8239,1100,1179,20,Bulawayo,Web,0
8240,1100,779,8,Gweru,Web,0
8241,1100,2252,11,Bulawayo,Web,0
8242,1101,4361,23,Bulawayo,Mobile,0
8243,1101,4796,5,Gweru,ATM,0
8244,1101,673,1,Bulawayo,ATM,0
8245,1101,2737,15,Mutare,Mobile,0
8246,1101,2942,15,Mutare,ATM,0
8247,1101,3290,23,Mutare,Mobile,0
8248,1102,4265,17,Gweru,Web,0
8249,1102,3969,15,Bulawayo,ATM,0
8250,1102,3602,5,Harare,Mobile,0
8251,1102,4476,6,Bulawayo,Web,0
8252,1102,550,8,Mutare,Mobile,0
8253,1102,3278,20,Bulawayo,ATM,0
8254,1102,4528,11,Masvingo,Web,0
8255,1102,2487,4,Masvingo,Mobile,0
8256,1102,440,9,Gweru,Mobile,0
8257,1102,4395,7,Masvingo,ATM,0
8258,1103,2094,0,Harare,ATM,0
8259,1103,4298,15,Gweru,Mobile,0
8260,1103,4788,4,Harare,ATM,0
8261,1103,4299,3,Gweru,Mobile,0
8262,1103,470,3,Unknown,ATM,0
8263,1104,77,7,Unknown,ATM,0
8264,1104,1195,16,Unknown,ATM,0
8265,1104,3543,16,Unknown,Web,1
8266,1104,3093,2,Harare,Mobile,0
8267,1104,4750,16,Masvingo,ATM,0
8268,1104,2993,8,Bulawayo,ATM,0
8269,1105,1589,5,Gweru,Web,0
8270,1105,4281,17,Masvingo,Mobile,0
8271,1105,3934,9,Mutare,ATM,0
8272,1105,3408,7,Harare,ATM,0
8273,1105,1676,5,Unknown,Mobile,0
8274,1105,3938,9,Gweru,Mobile,0
8275,1105,1754,5,Masvingo,Web,0
8276,1106,106,20,Gweru,Web,0
8277,1106,1172,13,Harare,ATM,0
8278,1106,781,13,Bulawayo,Mobile,0
8279,1106,3521,2,Mutare,ATM,0
8280,1106,4741,23,Masvingo,ATM,0
8281,1106,634,21,Bulawayo,ATM,0
8282,1106,2521,13,Unknown,ATM,1
8283,1106,3136,14,Mutare,Mobile,0
8284,1106,2553,5,Bulawayo,Mobile,0
8285,1107,4767,12,Mutare,ATM,0
8286,1107,2527,7,Gweru,Mobile,0
8287,1107,2292,0,Bulawayo,ATM,0
8288,1107,754,0,Bulawayo,Mobile,0
8289,1107,3465,6,Mutare,ATM,0
8290,1107,1104,14,Bulawayo,Mobile,0
8291,1107,535,10,Gweru,ATM,0
8292,1108,1530,10,Gweru,Web,0
8293,1108,383,21,Unknown,Web,0
8294,1108,2662,9,Harare,Mobile,0
8295,1108,2362,12,Masvingo,Mobile,0
8296,1108,3066,15,Masvingo,Web,0
8297,1108,648,7,Harare,Mobile,0
8298,1108,4434,13,Gweru,ATM,0
8299,1108,3880,9,Bulawayo,Mobile,0
8300,1108,2080,15,Gweru,ATM,0
8301,1108,1544,20,Masvingo,Mobile,0
8302,1109,3365,10,Unknown,Web,1
8303,1109,3849,5,Bulawayo,Mobile,0
8304,1109,709,23,Masvingo,Mobile,0
8305,1109,3154,1,Bulawayo,Web,0
8306,1109,2830,20,Gweru,Web,0
8307,1109,4359,20,Mutare,Mobile,0
8308,1109,522,15,Bulawayo,Web,0
8309,1110,4692,3,Unknown,ATM,1
8310,1110,3989,18,Masvingo,Mobile,0
8311,1110,725,13,Bulawayo,Web,0
8312,1110,692,15,Unknown,ATM,0
8313,1110,387,20,Bulawayo,ATM,0
8314,1110,3410,12,Mutare,ATM,0
8315,1110,777,17,Mutare,Mobile,0
8316,1110,2531,8,Gweru,ATM,0
8317,1111,2921,16,Gweru,ATM,0
8318,1111,1028,18,Mutare,ATM,0
8319,1111,2130,2,Masvingo,Web,0
8320,1111,2629,11,Gweru,Mobile,0
8321,1111,4375,12,Mutare,Web,0
8322,1112,530,14,Harare,Mobile,0
8323,1112,2706,6,Masvingo,Web,0
8324,1112,1184,4,Gweru,ATM,0
8325,1112,4180,2,Masvingo,Mobile,0
8326,1112,4573,12,Gweru,ATM,0
8327,1112,4458,6,Mutare,ATM,0
8328,1112,4820,21,Unknown,Web,1
8329,1112,418,13,Masvingo,Mobile,0
8330,1112,3830,5,Gweru,ATM,0
8331,1112,2684,18,Unknown,Mobile,1
8332,1113,1209,22,Gweru,Mobile,0
8333,1113,1242,12,Gweru,Mobile,0
8334,1113,1150,17,Bulawayo,Web,0
8335,1113,2247,8,Gweru,Web,0
8336,1113,37,21,Gweru,Web,0
8337,1113,1597,16,Gweru,ATM,0
8338,1113,830,2,Unknown,ATM,0
8339,1114,4695,12,Unknown,Mobile,1
8340,1114,3990,23,Harare,Web,0
8341,1114,4812,18,Gweru,ATM,0
8342,1114,1180,16,Mutare,Mobile,0
8343,1114,3433,11,Harare,Mobile,0
8344,1114,4014,22,Mutare,ATM,0
8345,1114,1675,12,Gweru,Mobile,0
8346,1115,2357,20,Gweru,ATM,0
8347,1115,4250,20,Gweru,Web,0
8348,1115,3773,3,Masvingo,Mobile,0
8349,1115,867,15,Masvingo,Mobile,0
8350,1115,322,23,Mutare,Web,0
8351,1115,2022,11,Bulawayo,Web,0
8352,1115,2189,17,Masvingo,Mobile,0
8353,1115,1816,0,Bulawayo,ATM,0
8354,1115,2411,0,Masvingo,ATM,0
8355,1115,3314,23,Harare,ATM,0
8356,1116,1964,17,Harare,ATM,0
8357,1116,816,12,Gweru,ATM,0
8358,1116,3879,19,Gweru,Mobile,0
8359,1116,618,6,Harare,ATM,0
8360,1116,3108,17,Unknown,Web,1
8361,1116,86,1,Mutare,ATM,0
8362,1116,783,2,Masvingo,Mobile,0
8363,1116,3404,8,Bulawayo,ATM,0
8364,1116,4683,5,Masvingo,Web,0
8365,1116,1379,17,Gweru,ATM,0
8366,1117,4916,2,Mutare,Mobile,0
8367,1117,2713,5,Unknown,Mobile,1
8368,1117,3222,5,Bulawayo,ATM,0
8369,1117,2147,21,Unknown,Mobile,1
8370,1117,4246,13,Bulawayo,ATM,0
8371,1117,3400,22,Harare,Mobile,0
8372,1117,4310,14,Mutare,Mobile,0
8373,1118,2674,18,Gweru,ATM,0
8374,1118,1261,7,Unknown,ATM,0
8375,1118,4473,5,Unknown,Web,1
8376,1118,1469,2,Harare,Mobile,0
8377,1118,253,14,Bulawayo,Mobile,0
8378,1118,4506,0,Masvingo,ATM,0
8379,1118,4232,22,Harare,ATM,0
8380,1118,87,12,Harare,Mobile,0
8381,1119,3501,3,Gweru,Web,0
8382,1119,725,16,Gweru,ATM,0
8383,1119,3096,17,Masvingo,Web,0
8384,1119,175,4,Harare,Web,0
8385,1119,3563,6,Unknown,ATM,1
8386,1119,3068,2,Masvingo,Mobile,0
8387,1119,3335,8,Mutare,Mobile,0
8388,1119,3376,10,Mutare,Web,0
8389,1119,1656,5,Unknown,ATM,0
8390,1120,538,22,Masvingo,ATM,0
8391,1120,2829,13,Harare,ATM,0
8392,1120,2497,5,Gweru,ATM,0
8393,1120,3303,9,Masvingo,ATM,0
8394,1120,2698,11,Gweru,Mobile,0
8395,1120,1432,18,Gweru,Web,0
8396,1120,1235,21,Unknown,Web,0
8397,1120,3813,15,Masvingo,ATM,0
8398,1121,4847,13,Gweru,Mobile,0
8399,1121,371,5,Mutare,Mobile,0
8400,1121,1215,12,Harare,Web,0
8401,1121,887,12,Mutare,Web,0
8402,1121,1934,4,Unknown,ATM,0
8403,1121,1626,19,Harare,Mobile,0
8404,1122,1165,14,Unknown,ATM,0
8405,1122,4335,0,Harare,Mobile,0
8406,1122,506,14,Masvingo,Web,0
8407,1122,4499,0,Masvingo,Web,0
8408,1122,3544,18,Unknown,ATM,1
8409,1122,3969,12,Gweru,Mobile,0
8410,1122,3945,0,Masvingo,Mobile,0
8411,1122,772,9,Bulawayo,ATM,0
8412,1122,1725,12,Harare,Mobile,0
8413,1122,2599,7,Unknown,Web,1
8414,1123,2807,15,Harare,Mobile,0
8415,1123,4997,14,Masvingo,Mobile,0
8416,1123,2128,22,Unknown,Web,1
8417,1123,4721,19,Gweru,ATM,0
8418,1123,2925,7,Unknown,Mobile,1
8419,1123,4136,23,Mutare,Mobile,0
8420,1123,1289,10,Gweru,ATM,0
8421,1124,1389,14,Masvingo,Mobile,0
8422,1124,291,2,Gweru,Web,0
8423,1124,4271,15,Masvingo,Mobile,0
8424,1124,283,22,Unknown,Mobile,0
8425,1124,2838,5,Masvingo,Mobile,0
8426,1125,844,3,Masvingo,ATM,0
8427,1125,4511,15,Masvingo,Mobile,0
8428,1125,2712,15,Bulawayo,Web,0
8429,1125,4670,1,Gweru,ATM,0
8430,1125,4021,12,Mutare,Web,0
8431,1125,4800,20,Harare,Mobile,0
8432,1125,4088,15,Harare,ATM,0
8433,1126,2660,0,Harare,Mobile,0
8434,1126,3282,8,Bulawayo,ATM,0
8435,1126,2913,9,Harare,ATM,0
8436,1126,1936,2,Bulawayo,ATM,0
8437,1126,3424,20,Harare,Web,0
8438,1126,842,23,Harare,ATM,0
8439,1126,2273,13,Bulawayo,Web,0
8440,1126,4041,9,Gweru,ATM,0
8441,1127,4404,23,Bulawayo,ATM,0
8442,1127,3213,17,Bulawayo,Mobile,0
8443,1127,4160,18,Masvingo,Web,0
8444,1127,4107,22,Gweru,ATM,0
8445,1127,4288,14,Mutare,ATM,0
8446,1127,3618,23,Harare,ATM,0
8447,1127,316,11,Bulawayo,Web,0
8448,1127,3426,11,Mutare,ATM,0
8449,1128,4463,9,Harare,ATM,0
8450,1128,4993,0,Harare,ATM,0
8451,1128,3120,17,Bulawayo,Web,0
8452,1128,2375,10,Bulawayo,Mobile,0
8453,1128,1857,3,Mutare,Mobile,0
8454,1128,310,14,Unknown,ATM,0
8455,1128,4724,0,Harare,ATM,0
8456,1128,2887,21,Bulawayo,ATM,0
8457,1128,2098,13,Bulawayo,ATM,0
8458,1129,2645,4,Harare,Web,0
8459,1129,3684,4,Mutare,ATM,0
8460,1129,68,3,Unknown,Web,0
8461,1129,1206,8,Mutare,Web,0
8462,1129,3287,12,Mutare,Mobile,0
8463,1130,1416,23,Masvingo,Mobile,0
8464,1130,1293,13,Bulawayo,ATM,0
8465,1130,2758,3,Unknown,Web,1
8466,1130,3079,17,Gweru,ATM,0
8467,1130,3100,6,Unknown,Web,1
8468,1130,4947,18,Masvingo,ATM,0
8469,1130,526,0,Harare,Web,0
8470,1131,1146,6,Masvingo,Web,0
8471,1131,2906,21,Bulawayo,Web,0
8472,1131,4893,0,Bulawayo,Web,0
8473,1131,1829,18,Unknown,Web,0
8474,1131,3356,3,Unknown,Web,1
8475,1131,1721,7,Harare,Web,0
8476,1131,326,2,Bulawayo,Web,0
8477,1131,1538,21,Masvingo,Mobile,0
8478,1131,4767,16,Unknown,Web,1
8479,1131,113,8,Harare,Mobile,0
8480,1132,3255,14,Mutare,ATM,0
8481,1132,3382,19,Mutare,Web,0
8482,1132,1703,7,Gweru,ATM,0
8483,1132,3135,17,Bulawayo,ATM,0
8484,1132,3021,4,Unknown,Web,1
8485,1132,3970,21,Bulawayo,ATM,0
8486,1133,87,23,Mutare,Web,0
8487,1133,4370,6,Masvingo,Web,0
8488,1133,2484,0,Harare,Mobile,0
8489,1133,1238,19,Gweru,ATM,0
8490,1133,2684,4,Bulawayo,ATM,0
8491,1133,3596,6,Gweru,Mobile,0
8492,1134,3483,3,Unknown,Mobile,1
8493,1134,1935,5,Masvingo,ATM,0
8494,1134,1718,10,Gweru,Mobile,0
8495,1134,778,0,Masvingo,ATM,0
8496,1134,497,17,Mutare,Mobile,0
8497,1135,4250,0,Harare,ATM,0
8498,1135,4757,4,Gweru,ATM,0
8499,1135,4505,1,Masvingo,Web,0
8500,1135,1999,10,Unknown,Mobile,0
8501,1135,1057,1,Bulawayo,Web,0
8502,1135,2448,14,Unknown,Web,1
8503,1136,3257,4,Bulawayo,Mobile,0
8504,1136,854,17,Masvingo,Mobile,0
8505,1136,3665,2,Mutare,Mobile,0
8506,1136,524,23,Harare,ATM,0
8507,1136,3594,3,Masvingo,ATM,0
8508,1136,1079,11,Masvingo,Web,0
8509,1136,3845,15,Unknown,ATM,1
8510,1136,2744,4,Mutare,Mobile,0
8511,1137,883,10,Mutare,Web,0
8512,1137,4474,12,Unknown,ATM,1
8513,1137,4760,13,Harare,ATM,0
8514,1137,662,16,Harare,Mobile,0
8515,1137,3073,13,Unknown,ATM,1
8516,1137,3547,17,Gweru,Mobile,0
8517,1137,1289,15,Harare,ATM,0
8518,1138,687,3,Gweru,ATM,0
8519,1138,1441,17,Unknown,Mobile,0
8520,1138,1079,23,Mutare,ATM,0
8521,1138,3893,5,Harare,Web,0
8522,1138,3054,3,Bulawayo,Mobile,0
8523,1138,2703,7,Unknown,Mobile,1
8524,1139,1558,5,Unknown,ATM,0
8525,1139,1481,8,Unknown,Web,0
8526,1139,2374,12,Mutare,Mobile,0
8527,1139,303,1,Unknown,ATM,0
8528,1139,3129,2,Gweru,ATM,0
8529,1139,4095,20,Unknown,Mobile,1
8530,1139,4796,3,Masvingo,Web,0
8531,1139,2816,8,Harare,Web,0
8532,1139,1724,16,Harare,Mobile,0
8533,1139,1890,15,Harare,Mobile,0
8534,1140,2143,8,Mutare,ATM,0
8535,1140,858,9,Masvingo,Mobile,0
8536,1140,2609,19,Harare,Mobile,0
8537,1140,2615,17,Mutare,Web,0
8538,1140,1474,1,Harare,Web,0
8539,1140,549,5,Gweru,Web,0
8540,1141,3137,6,Masvingo,Mobile,0
8541,1141,3710,8,Unknown,Web,1
8542,1141,575,15,Masvingo,Web,0
8543,1141,1797,10,Gweru,Web,0
8544,1141,4190,22,Harare,Mobile,0
8545,1141,1194,11,Masvingo,Mobile,0
8546,1142,231,21,Mutare,Web,0
8547,1142,4618,16,Bulawayo,ATM,0
8548,1142,220,9,Unknown,Web,0
8549,1142,90,2,Mutare,Web,0
8550,1142,4104,3,Gweru,Mobile,0
8551,1142,1890,9,Gweru,Mobile,0
8552,1142,881,13,Masvingo,ATM,0
8553,1143,2662,5,Bulawayo,ATM,0
8554,1143,1747,12,Mutare,ATM,0
8555,1143,4879,8,Unknown,Web,1
8556,1143,4176,4,Unknown,Web,1
8557,1143,3267,1,Mutare,Mobile,0
8558,1143,1766,15,Harare,Mobile,0
8559,1143,3686,22,Unknown,ATM,1
8560,1143,2337,6,Mutare,Mobile,0
8561,1144,499,9,Mutare,Mobile,0
8562,1144,220,9,Mutare,Web,0
8563,1144,1137,10,Harare,Web,0
8564,1144,4182,19,Harare,Mobile,0
8565,1144,4837,14,Mutare,Web,0
8566,1144,2194,10,Bulawayo,Mobile,0
8567,1144,1360,9,Unknown,Mobile,0
8568,1144,70,23,Harare,Mobile,0
8569,1145,2361,11,Unknown,Mobile,1
8570,1145,1479,12,Unknown,Web,0
8571,1145,3382,22,Gweru,Mobile,0
8572,1145,4316,18,Gweru,ATM,0
8573,1145,405,9,Mutare,Mobile,0
8574,1145,3844,3,Harare,Mobile,0
8575,1145,727,4,Harare,Web,0
8576,1145,2472,17,Harare,Web,0
8577,1145,247,16,Mutare,Web,0
8578,1146,2208,16,Harare,ATM,0
8579,1146,3869,16,Bulawayo,ATM,0
8580,1146,4751,13,Masvingo,Mobile,0
8581,1146,2256,1,Gweru,Mobile,0
8582,1146,1663,13,Harare,Web,0
8583,1146,3810,6,Harare,ATM,0
8584,1146,1627,23,Masvingo,Mobile,0
8585,1146,3328,18,Masvingo,Mobile,0
8586,1147,2645,9,Harare,ATM,0
8587,1147,4941,1,Mutare,Mobile,0
8588,1147,2640,17,Masvingo,Mobile,0
8589,1147,835,17,Harare,Web,0
8590,1147,2929,6,Gweru,ATM,0
8591,1147,982,6,Masvingo,ATM,0
8592,1147,2348,20,Unknown,ATM,1
8593,1147,2830,4,Unknown,ATM,1
8594,1147,1778,14,Bulawayo,ATM,0
8595,1147,1071,12,Harare,Web,0
8596,1148,32,17,Mutare,ATM,0
8597,1148,426,3,Bulawayo,Mobile,0
8598,1148,1029,11,Harare,ATM,0
8599,1148,2409,13,Harare,ATM,0
8600,1148,1427,0,Harare,Web,0
8601,1148,3154,9,Harare,ATM,0
8602,1148,4584,13,Masvingo,ATM,0
8603,1148,985,7,Harare,Web,0
8604,1148,971,8,Bulawayo,Mobile,0
8605,1149,4922,11,Gweru,Mobile,0
8606,1149,4453,7,Bulawayo,ATM,0
8607,1149,2532,12,Bulawayo,ATM,0
8608,1149,4169,19,Unknown,ATM,1
8609,1149,3115,22,Bulawayo,Mobile,0
8610,1149,801,18,Bulawayo,Web,0
8611,1150,1323,20,Harare,Web,0
8612,1150,2187,23,Mutare,Web,0
8613,1150,4454,17,Gweru,ATM,0
8614,1150,4674,11,Harare,Mobile,0
8615,1150,1451,14,Bulawayo,Web,0
8616,1150,3085,3,Bulawayo,ATM,0
8617,1150,3154,3,Unknown,ATM,1
8618,1151,3429,21,Mutare,Mobile,0
8619,1151,2977,7,Bulawayo,ATM,0
8620,1151,4385,5,Gweru,Mobile,0
8621,1151,3274,8,Harare,Mobile,0
8622,1151,4179,2,Harare,Mobile,0
8623,1151,4857,8,Bulawayo,Mobile,0
8624,1151,1665,7,Gweru,ATM,0
8625,1152,1238,10,Masvingo,Web,0
8626,1152,3882,14,Unknown,Mobile,1
8627,1152,4313,2,Mutare,Web,0
8628,1152,3527,13,Mutare,ATM,0
8629,1152,1018,0,Mutare,Web,0
8630,1152,979,4,Unknown,Mobile,0
8631,1152,1634,22,Masvingo,ATM,0
8632,1152,2533,10,Gweru,ATM,0
8633,1152,880,12,Bulawayo,Web,0
8634,1152,601,19,Bulawayo,ATM,0
8635,1153,4464,22,Masvingo,ATM,0
8636,1153,3895,1,Harare,Web,0
8637,1153,4416,9,Harare,Mobile,0
8638,1153,2224,23,Harare,Mobile,0
8639,1153,2035,3,Bulawayo,ATM,0
8640,1153,2667,1,Mutare,ATM,0
8641,1153,2336,23,Gweru,Web,0
8642,1153,94,12,Harare,Mobile,0
8643,1153,4016,7,Harare,Web,0
8644,1153,1570,14,Masvingo,ATM,0
8645,1154,3496,23,Unknown,Mobile,1
8646,1154,1123,17,Unknown,Web,0
8647,1154,4547,6,Bulawayo,Mobile,0
8648,1154,3737,9,Gweru,ATM,0
8649,1154,3962,8,Bulawayo,Web,0
8650,1154,521,23,Bulawayo,ATM,0
8651,1154,2745,2,Gweru,Mobile,0
8652,1154,4804,12,Unknown,ATM,1
8653,1154,4390,23,Gweru,Mobile,0
8654,1155,2043,21,Unknown,Mobile,1
8655,1155,2018,12,Gweru,Mobile,0
8656,1155,549,0,Unknown,ATM,0
8657,1155,817,11,Masvingo,Web,0
8658,1155,3123,15,Harare,Mobile,0
8659,1155,2656,12,Masvingo,Mobile,0
8660,1155,2022,10,Mutare,Mobile,0
8661,1155,3839,1,Masvingo,Mobile,0
8662,1156,2076,14,Masvingo,ATM,0
8663,1156,3599,22,Masvingo,Web,0
8664,1156,18,22,Harare,Web,0
8665,1156,2185,20,Gweru,Mobile,0
8666,1156,2294,15,Unknown,ATM,1
8667,1156,2697,9,Masvingo,ATM,0
8668,1156,934,10,Masvingo,Web,0
8669,1156,4181,17,Mutare,Web,0
8670,1156,315,4,Mutare,ATM,0
8671,1157,1190,22,Unknown,Web,0
8672,1157,1618,16,Unknown,ATM,0
8673,1157,1424,9,Masvingo,ATM,0
8674,1157,2554,0,Bulawayo,ATM,0
8675,1157,4261,17,Masvingo,Mobile,0
8676,1157,1294,0,Unknown,ATM,0
8677,1157,2717,5,Gweru,Mobile,0
8678,1157,2042,12,Gweru,ATM,0
8679,1157,4883,0,Unknown,ATM,1
8680,1158,2394,3,Harare,ATM,0
8681,1158,997,23,Bulawayo,ATM,0
8682,1158,4506,20,Masvingo,Mobile,0
8683,1158,1528,3,Mutare,Web,0
8684,1158,4699,16,Harare,Web,0
8685,1158,3240,21,Bulawayo,Web,0
8686,1158,625,8,Masvingo,ATM,0
8687,1158,3861,23,Harare,Mobile,0
8688,1158,4280,20,Mutare,Web,0
8689,1158,4086,18,Harare,Web,0
8690,1159,59,21,Masvingo,ATM,0
8691,1159,4565,9,Gweru,Mobile,0
8692,1159,3263,21,Harare,Mobile,0
8693,1159,3166,18,Mutare,Web,0
8694,1159,3227,15,Mutare,ATM,0
8695,1159,65,20,Masvingo,Web,0
8696,1159,658,9,Unknown,Web,0
8697,1159,3066,11,Unknown,Web,1
8698,1159,1369,15,Gweru,Web,0
8699,1159,4414,2,Masvingo,Web,0
8700,1160,4520,1,Masvingo,Mobile,0
8701,1160,3008,20,Mutare,ATM,0
8702,1160,836,13,Gweru,Web,0
8703,1160,4137,3,Harare,Mobile,0
8704,1160,3397,18,Masvingo,Mobile,0
8705,1160,4831,6,Mutare,Mobile,0
8706,1160,3719,9,Gweru,Web,0
8707,1161,4749,7,Mutare,ATM,0
8708,1161,515,19,Bulawayo,ATM,0
8709,1161,2614,14,Unknown,ATM,1
8710,1161,4511,1,Gweru,Mobile,0
8711,1161,2901,1,Bulawayo,Mobile,0
8712,1162,2626,11,Gweru,Mobile,0
8713,1162,122,4,Harare,Mobile,0
8714,1162,1259,19,Unknown,ATM,0
8715,1162,948,23,Masvingo,Web,0
8716,1162,840,10,Gweru,Web,0
8717,1162,4748,10,Bulawayo,Web,0
8718,1162,4736,17,Gweru,Web,0
8719,1163,1770,19,Harare,Web,0
8720,1163,1438,4,Bulawayo,ATM,0
8721,1163,1295,8,Harare,ATM,0
8722,1163,3310,22,Harare,Mobile,0
8723,1163,352,6,Gweru,Web,0
8724,1163,4647,20,Harare,ATM,0
8725,1163,4812,5,Bulawayo,ATM,0
8726,1164,797,3,Gweru,ATM,0
8727,1164,4200,9,Harare,Web,0
8728,1164,4194,6,Masvingo,Mobile,0
8729,1164,1151,0,Unknown,Mobile,0
8730,1164,3026,12,Unknown,Mobile,1
8731,1165,2515,17,Harare,Mobile,0
8732,1165,4449,15,Unknown,Web,1
8733,1165,2885,0,Bulawayo,Mobile,0
8734,1165,301,17,Harare,ATM,0
8735,1165,2903,8,Gweru,ATM,0
8736,1165,382,7,Masvingo,Mobile,0
8737,1165,841,3,Masvingo,Web,0
8738,1165,2225,10,Harare,Mobile,0
8739,1166,3288,10,Masvingo,Web,0
8740,1166,375,18,Unknown,Mobile,0
8741,1166,1391,0,Unknown,ATM,0
8742,1166,528,8,Masvingo,Mobile,0
8743,1166,4361,15,Harare,Web,0
8744,1166,1771,15,Gweru,Mobile,0
8745,1166,2613,2,Harare,Web,0
8746,1167,3145,2,Mutare,Mobile,0
8747,1167,991,18,Gweru,Mobile,0
8748,1167,4478,9,Harare,Web,0
8749,1167,4705,18,Harare,ATM,0
8750,1167,4013,17,Harare,ATM,0
